522997184838386,1,w05.smg.lncsmg,HQ (d),BCC-ACER-I2,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,522997184838386
926127950321106,0,w05.smg.lncsmg,HQ (d),BCC-ACER-I4,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,926127950321106
141879744270351,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I5,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,141879744270351
490866261931596,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I6,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,490866261931596
214665510993892,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I7,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,214665510993892
161971276826948,11,w05.smg.lncsmg,HQ (d),BCC-ACER-I8,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,161971276826948
867427258177599,12,w05.smg.lncsmg,HQ (d),BCC-ACER-I9,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,867427258177599
371272650036395,1,w05.smg.lncsmg,HQ (d),BCC-ACER-II1,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,371272650036395
807608273078319,11,w05.smg.lncsmg,HQ (d),BCC-ACER-J2,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,807608273078319
736413077620608,0,w05.smg.lncsmg,HQ (d),BCC-ACER-J3,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,736413077620608
152832575611783,0,w05.smg.lncsmg,HQ (d),BCC-ACER-J4,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,152832575611783
958577391155539,0,w05.smg.lncsmg,HQ (d),BCC-ACER-J5,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,958577391155539
808008955537719,11,w05.smg.lncsmg,HQ (d),BCC-ACER-J6,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,808008955537719
614234817968319,1,w05.smg.lncsmg,HQ (d),BCC-ACER-J7,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,614234817968319
916160790173121,11,w05.smg.lncsmg,HQ (d),BCC-ACER-J8,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,,916160790173121
503133902634928,11,w05.smg.lncsmg,HQ (d),BCC-ACER-JJ2,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,503133902634928
929318824963064,11,w05.smg.lncsmg,HQ (d),BCC-ACER-K1,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,929318824963064
153410550205288,11,w05.smg.lncsmg,HQ (d),BCC-ACER-L4,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,153410550205288
802728392607578,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M100,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7972,Desktop,Terinstall,802728392607578
600931484565897,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M111,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,600931484565897
301053711501355,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M12,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,301053711501355
542373516117516,12,w05.smg.lncsmg,HQ (d),BCC-ACER-M13,11,Professional x64 Edition  Build 26100,Acer,Veriton N4660G,8058,Desktop,Terinstall,542373516117516
696952418377296,12,w05.smg.lncsmg,HQ (d),BCC-ACER-M3,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,,696952418377296
639967357081565,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M4,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,639967357081565
835998569908628,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M5,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,835998569908628
166269944795159,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M7,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,166269944795159
364905486968273,11,w05.smg.lncsmg,HQ (d),BCC-ACER-M8,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,364905486968273
390628404634597,0,w05.smg.lncsmg,HQ (d),BCC-ACER-MEET,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8054,Desktop,Terinstall,390628404634597
123106047055901,0,w05.smg.lncsmg,HQ (d),BCC-ACER-N10,10,Professional x64 Edition  Build 18363,Acer,Veriton N4660G,8058,Desktop,Terinstall,123106047055901
970817190285317,11,w05.smg.lncsmg,HQ (d),BCC-ACER-N11,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7972,Desktop,Terinstall,970817190285317
387992832781720,12,w05.smg.lncsmg,HQ (d),BCC-ACER-N2,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,387992832781720
872529764313819,11,w05.smg.lncsmg,HQ (d),BCC-ACER-N3,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,872529764313819
712815523088744,11,w05.smg.lncsmg,HQ (d),BCC-ACER-N4,10,Professional x64 Edition  Build 19044,Acer,Veriton N4680GT,7973,Desktop,Terinstall,712815523088744
690566886031267,11,w05.smg.lncsmg,HQ (d),BCC-ACER-N5,11,Professional x64 Edition  Build 26100,Acer,Veriton N4680GT,7973,Desktop,Terinstall,690566886031267
